Site,plot,date,count,species,species_good,foodtype_broad,foodtype_specific,hostplants_genera,hostplants_family,wing_low,wing_high,exotic,specialization_distance,specialization_notes,gbif_totalCount,sampleSize,area_km2,minFlight,maxFlight,lengthFlight,gbif_notes,date_format,year,month,specialist,specialist_family
Chrysler Woods,17,6/19/2018,1,"Hyphantria cunea (Drury, 1773)",Hyphantria cunea,plants,plants,103,51,25,39,0,284.195833,,10255,10255,7818.38645,3,10,8,NA,6/19/2018,2018,6,generalist,generalist
Chrysler Woods,17,6/19/2018,1,"Halysidota tessellaris (J.E.Smith, 1797)",Halysidota tessellaris,plants,plants,38,22,40,45,0,234.8397807,,12615,12615,5021.52725,3,9,7,NA,6/19/2018,2018,6,generalist,generalist
Chrysler Woods,17,6/19/2018,1,"Microcrambus elegans (Clemens, 1860)",Microcrambus elegans,other,generalist,1,1,12,15,0,NA,also detritophagous,5694,5694,2687.294046,5,10,6,NA,6/19/2018,2018,6,generalist,generalist
Chrysler Woods,17,6/19/2018,2,"Eulithis gracilineata (Guenee, 1857)",Eulithis gracilineata,plants,plants,5,3,35,40,0,200.0772678,,340,340,647.0287602,6,9,4,NA,6/19/2018,2018,6,generalist,generalist
Chrysler Woods,17,6/19/2018,1,"Macrochilo hypocritalis Ferguson, 1982",Macrochilo hypocritalis,unknown,unknown,NA,NA,16.6,19.82,0,NA,unknown host plant,336,336,386.1217469,5,8,4,NA,6/19/2018,2018,6,NA,NA
Chrysler Woods,17,6/19/2018,1,"Abagrotis anchocelioides (Guenee, 1852) ",Abagrotis anchocelioides,plants,plants,3,3,37,37,0,245.8382327,,72,72,198.096228,NA,NA,NA,no adult observations in the mid-atlantic,6/19/2018,2018,6,generalist,generalist
Chrysler Woods,17,6/19/2018,2,"Idia forbesii (French, 1894)",Idia forbesii,other,detritivore,NA,NA,18,21,0,NA,detritivore,377,377,325.4309325,6,9,4,NA,6/19/2018,2018,6,NA,NA
Chrysler Woods,17,6/19/2018,1,"Hypsopygia olinalis (Guenée, 1854)",Hypsopygia olinalis,plants,woody,3,2,16,24,0,456.744542,0,3663,3663,1067.506979,5,11,7,NA,6/19/2018,2018,6,generalist,generalist
Chrysler Woods,17,6/19/2018,1,"Athetis tarda (Guenee, 1852)",Athetis tarda,plants,woody,1,1,23,35,0,0,,1077,1077,1772.495615,4,10,7,NA,6/19/2018,2018,6,specialist,specialist
Chrysler Woods,17,6/19/2018,1,"Euzophera semifuneralis (Walker, 1863)",Euzophera semifuneralis,plants,plants,21,14,20,25,0,227.9834178,,315,315,832.043221,4,9,6,NA,6/19/2018,2018,6,generalist,generalist
Chrysler Woods,17,6/19/2018,1,"Elophila obliteralis (Walker, 1859)",Elophila obliteralis,plants,plants,44,32,10,22,0,250.9571903,,2960,2960,3563.845548,4,10,7,NA,6/19/2018,2018,6,generalist,generalist
Chrysler Woods,17,6/19/2018,3,"Herpetogramma aeglealis (Walker, 1859)",Herpetogramma aeglealis,plants,plants,7,7,25,27,0,220.1384862,,746,746,304.0870264,5,9,5,NA,6/19/2018,2018,6,generalist,generalist
Chrysler Woods,17,6/19/2018,1,"Noctua pronuba (Linnaeus, 1758)",Noctua pronuba,plants,plants,17,14,50,60,1,243.3017215,,320498,100000,6439.634797,3,11,9,NA,6/19/2018,2018,6,generalist,generalist
Chrysler Woods,17,6/19/2018,1,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6/19/2018,2018,6,NA,NA
Chrysler Woods,17,6/19/2018,1,"Crambus agitatellus Clemens, 1860",Crambus agitatellus,plants,herbaceous,NA,NA,17,22,0,NA,no host plant genera specified,4304,4304,621.9317247,5,9,5,NA,6/19/2018,2018,6,NA,NA
Chrysler Woods,17,6/19/2018,1,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6/19/2018,2018,6,NA,NA
Chrysler Woods,17,6/19/2018,1,"Palpita magniferalis (Walker, 1861)",Palpita magniferalis,plants,woody,1,1,23,27,0,0,,2641,2641,971.90908,4,9,6,NA,6/19/2018,2018,6,specialist,specialist
Chrysler Woods,17,6/19/2018,1,"Desmia funeralis (Hübner, 1796)",Desmia funeralis,plants,woody,4,3,NA,NA,0,217.8536032,0,2715,2715,4996.014019,2,9,8,NA,6/19/2018,2018,6,generalist,generalist
Chrysler Woods,17,6/19/2018,1,"Pigritia ochrocomella Clemens, 1863",Pigritia ochrocomella,unknown,unknown,NA,NA,9,12,0,NA,unknown host plant,2,2,0,NA,NA,NA,no adult observations in the mid-atlantic,6/19/2018,2018,6,NA,NA
Chrysler Woods,17,6/19/2018,1,"Blastobasis glandulella (Riley, 1871) ",Blastobasis glandulella,plants,woody,3,2,15,25,0,138.71214,,854,854,3100.612451,5,7,3,NA,6/19/2018,2018,6,generalist,generalist
Chrysler Woods,17,6/19/2018,3,"Zanclognatha cruralis (Guenée, 1854)",Zanclognatha cruralis,plants,plants,8,5,28,30,0,447.0272241,0,462,462,437.7284884,5,10,6,NA,6/19/2018,2018,6,generalist,generalist
Chrysler Woods,18,6/19/2018,1,"Agrotis ipsilon (Hufnagel, 1766)",Agrotis ipsilon,plants,plants,45,20,32,51,0,239.3200041,,79493,79493,33056.40415,4,12,9,NA,6/19/2018,2018,6,generalist,generalist
Chrysler Woods,18,6/19/2018,1,"Yponomeuta multipunctella Clemens, 1860",Yponomeuta multipunctella,plants,woody,1,1,17,20,0,0,,541,541,976.8432534,5,9,5,NA,6/19/2018,2018,6,specialist,specialist
Chrysler Woods,18,6/19/2018,1,"Blastobasis glandulella (Riley, 1871) ",Blastobasis glandulella,plants,woody,3,2,15,25,0,138.71214,,854,854,3100.612451,5,7,3,NA,6/19/2018,2018,6,generalist,generalist
Chrysler Woods,18,6/19/2018,1,"Chytolita morbidalis (Guenée, 1854)",Chytolita morbidalis,plants,plants,5,4,29,35,0,381.1829048,also says detritophagous,2574,2574,1237.183695,4,10,7,NA,6/19/2018,2018,6,generalist,generalist
Chrysler Woods,18,6/19/2018,2,"Fissicrambus mutabilis (Clemens, 1860)",Fissicrambus mutabilis,plants,herbaceous,9,1,23,24,0,40.96312181,,685,685,1310.278491,5,9,5,NA,6/19/2018,2018,6,generalist,specialist
Chrysler Woods,18,6/19/2018,1,"Noctua pronuba (Linnaeus, 1758)",Noctua pronuba,plants,plants,17,14,50,60,1,243.3017215,,320498,100000,6439.634797,3,11,9,NA,6/19/2018,2018,6,generalist,generalist
Chrysler Woods,18,6/19/2018,1,"Lithacodes fasciola Herrich-Schäffer, 1854",Lithacodes fasciola,plants,woody,18,13,18,25,0,221.9378761,0,2230,2230,784.0553069,4,8,5,NA,6/19/2018,2018,6,generalist,generalist
Chrysler Woods,18,6/19/2018,1,"Perimede erransella Chambers, 1874",Perimede erransella,plants,woody,5,5,11,11,0,405.6230748,,190,190,312.7574102,5,11,7,NA,6/19/2018,2018,6,generalist,generalist
Chrysler Woods,18,6/19/2018,1,"Renia discoloralis Guenée, 1854",Renia discoloralis,other,detritivore,NA,NA,35,45,0,NA,detritivore,832,832,901.7049352,5,10,6,NA,6/19/2018,2018,6,NA,NA
Chrysler Woods,18,6/19/2018,1,"Scythris limbella (Fabricius, 1775)",Scythris limbella,plants,herbaceous,2,1,13.28,14.94,1,80.498797,,681,681,3032.97928,8,8,1,NA,6/19/2018,2018,6,generalist,specialist
Chrysler Woods,18,6/19/2018,1,"Callosamia angulifera (Walker, 1855)",Callosamia angulifera,plants,plants,7,5,75,95,0,245.7518294,,1775,1775,1087.164209,2,9,8,NA,6/19/2018,2018,6,generalist,generalist
Chrysler Woods,18,6/19/2018,1,"Pococera expandens (Walker, 1863)",Pococera expandens,plants,woody,1,1,23.24,24.9,0,0,,457,457,723.4461087,5,9,5,NA,6/19/2018,2018,6,specialist,specialist
Chrysler Woods,18,6/19/2018,1,"Chionodes thoraceochrella (Chambers, 1872)",Chionodes thoraceochrella,plants,woody,4,4,10,12,0,242.387948,,838,838,707.6196973,6,11,6,NA,6/19/2018,2018,6,generalist,generalist
Chrysler Woods,19,6/19/2018,1,"Yponomeuta multipunctella Clemens, 1860",Yponomeuta multipunctella,plants,woody,1,1,17,20,0,0,,541,541,976.8432534,5,9,5,NA,6/19/2018,2018,6,specialist,specialist
Chrysler Woods,19,6/19/2018,1,"Acronicta hasta Guenée, 1852",Acronicta hasta,plants,woody,2,2,34,45,0,222.296992,,1371,1371,1029.867116,4,8,5,NA,6/19/2018,2018,6,generalist,generalist
Chrysler Woods,19,6/19/2018,3,"Palpita magniferalis (Walker, 1861)",Palpita magniferalis,plants,woody,1,1,23,27,0,0,,2641,2641,971.90908,4,9,6,NA,6/19/2018,2018,6,specialist,specialist
Chrysler Woods,19,6/19/2018,1,"Zanclognatha cruralis (Guenée, 1854)",Zanclognatha cruralis,plants,plants,8,5,28,30,0,447.0272241,0,462,462,437.7284884,5,10,6,NA,6/19/2018,2018,6,generalist,generalist
Chrysler Woods,19,6/19/2018,1,"Udea rubigalis (Guenee, 1854)",Udea rubigalis,plants,plants,34,16,16,20,0,220.9312483,,6564,6564,1467.527934,1,12,12,NA,6/19/2018,2018,6,generalist,generalist
Chrysler Woods,19,6/19/2018,1,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6/19/2018,2018,6,NA,NA
Chrysler Woods,19,6/19/2018,1,"Xenolechia ontariensis Keifer, 1933",Xenolechia ontariensis,unknown,unknown,NA,NA,12,12,0,NA,unknown host plant,145,145,512.0972748,NA,NA,NA,no adult observations in the mid-atlantic,6/19/2018,2018,6,NA,NA
Chrysler Woods,19,6/19/2018,1,"Phaecasiophora confixana (Walker, 1863)",Phaecasiophora confixana,plants,woody,1,1,18,18,0,0,,215,215,169.2059494,5,8,4,NA,6/19/2018,2018,6,specialist,specialist
Chrysler Woods,19,6/19/2018,2,"Elophila obliteralis (Walker, 1859)",Elophila obliteralis,plants,plants,44,32,10,22,0,250.9571903,,2960,2960,3563.845548,4,10,7,NA,6/19/2018,2018,6,generalist,generalist
Chrysler Woods,19,6/19/2018,2,"Anageshna primordialis (Dyar, 1907)",Anageshna primordialis,plants,woody,1,1,12,15,0,0,,2364,2364,894.6391327,5,10,6,NA,6/19/2018,2018,6,specialist,specialist
Chrysler Woods,20,6/19/2018,1,"Acrolophus plumifrontella (Clemens, 1859)",Acrolophus plumifrontella,plants,herbaceous,1,1,26,36,0,0,,1108,1108,577.3009626,6,9,4,NA,6/19/2018,2018,6,specialist,specialist
Chrysler Woods,20,6/19/2018,1,"Epiblema strenuana (Walker, 1863)",Epiblema strenuana,plants,plants,5,3,10,17,0,335.3718244,,1278,1278,1509.839882,4,8,5,NA,6/19/2018,2018,6,generalist,generalist
Chrysler Woods,20,6/19/2018,1,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6/19/2018,2018,6,NA,NA
Chrysler Woods,20,6/19/2018,2,"Costaconvexa centrostrigaria (Wollaston, 1858) ",Costaconvexa centrostrigaria,plants,herbaceous,3,2,17,23,0,182.3705387,,7078,7078,2297.882414,1,12,12,NA,6/19/2018,2018,6,generalist,generalist
Tallamy Homestead,21,6/18/2018,1,"Eudryas grata (Fabricius, 1793)",Eudryas grata,plants,plants,5,3,35,46,0,202.5765318,,3313,3313,654.1925511,5,9,5,NA,6/18/2018,2018,6,generalist,generalist
Tallamy Homestead,21,6/18/2018,1,"Protodeltote muscosula (Guenée, 1852)",Protodeltote muscosula,plants,herbaceous,1,2,18,25,0,NA,also Poaceae,3054,3054,533.6527338,5,10,6,NA,6/18/2018,2018,6,generalist,generalist
Tallamy Homestead,21,6/18/2018,17,"Hyphantria cunea (Drury, 1773)",Hyphantria cunea,plants,plants,103,51,25,39,0,284.195833,,10255,10255,7818.38645,3,10,8,NA,6/18/2018,2018,6,generalist,generalist
Tallamy Homestead,21,6/18/2018,1,"Marimatha nigrofimbria (Guenée, 1852)",Marimatha nigrofimbria,plants,herbaceous,4,2,18,22,0,168.2271712,0,4038,4038,1370.588086,5,9,5,NA,6/18/2018,2018,6,generalist,generalist
Tallamy Homestead,21,6/18/2018,3,"Malacosoma americanum (Fabricius, 1793)",Malacosoma americanum,plants,woody,34,17,22,44,0,222.9865021,,8997,8997,2585.857822,1,7,7,"in gbif as ""Malacosoma americana""",6/18/2018,2018,6,generalist,generalist
Tallamy Homestead,21,6/18/2018,1,"Scopula limboundata (Haworth, 1809) ",Scopula limboundata,plants,plants,19,12,20,31,0,224.4501324,,6874,6874,989.2983708,5,12,8,NA,6/18/2018,2018,6,generalist,generalist
Tallamy Homestead,21,6/18/2018,1,"Anavitrinella pampinaria (Guenée, 1857) ",Anavitrinella pampinaria,plants,plants,55,32,23,34,0,313.8709639,0,3743,3743,1398.953416,2,9,8,NA,6/18/2018,2018,6,generalist,generalist
Tallamy Homestead,21,6/18/2018,1,"Coelostathma discopunctana Clemens, 1860",Coelostathma discopunctana,plants,herbaceous,5,4,15,15,0,239.4543598,,950,950,558.8702286,5,10,6,NA,6/18/2018,2018,6,generalist,generalist
Tallamy Homestead,21,6/18/2018,1,"Microcrambus elegans (Clemens, 1860)",Microcrambus elegans,other,generalist,1,1,12,15,0,NA,also detritophagous,5694,5694,2687.294046,5,10,6,NA,6/18/2018,2018,6,generalist,generalist
Tallamy Homestead,21,6/18/2018,1,"Baileya australis (Grote, 1881)",Baileya australis,plants,woody,1,1,21,28,0,0,,652,652,409.9936341,4,9,6,NA,6/18/2018,2018,6,specialist,specialist
Tallamy Homestead,21,6/18/2018,1,"Ancylis burgessiana (Zeller, 1875)",Ancylis burgessiana,plants,woody,6,3,15,15,0,169.5584585,,284,284,614.0234006,4,6,3,NA,6/18/2018,2018,6,generalist,generalist
Tallamy Homestead,21,6/18/2018,1,"Lacinipolia renigera (Stephens, 1829)",Lacinipolia renigera,plants,plants,8,2,21,30,0,126.1445967,also says algae,5011,5011,2797.78205,5,10,6,NA,6/18/2018,2018,6,generalist,generalist
Tallamy Homestead,21,6/18/2018,1,"Nadata gibbosa (J.E.Smith, 1797) ",Nadata gibbosa,plants,woody,14,7,38,59,0,213.1849728,,6069,6069,3064.012419,3,10,8,NA,6/18/2018,2018,6,generalist,generalist
Tallamy Homestead,21,6/18/2018,1,"Palpita magniferalis (Walker, 1861)",Palpita magniferalis,plants,woody,1,1,23,27,0,0,,2641,2641,971.90908,4,9,6,NA,6/18/2018,2018,6,specialist,specialist
Tallamy Homestead,21,6/18/2018,1,"Fissicrambus mutabilis (Clemens, 1860)",Fissicrambus mutabilis,plants,herbaceous,9,1,23,24,0,40.96312181,,685,685,1310.278491,5,9,5,NA,6/18/2018,2018,6,generalist,specialist
Tallamy Homestead,21,6/18/2018,7,"Epiblema abruptana (Walsingham, 1879)",Epiblema abruptana,plants,herbaceous,1,1,13,13,0,0,,326,326,389.1532483,4,8,5,NA,6/18/2018,2018,6,specialist,specialist
Tallamy Homestead,21,6/18/2018,1,"Baileya ophthalmica (Guenée, 1852)",Baileya ophthalmica,plants,woody,8,3,23,32,0,164.8367218,0,1035,1035,915.1057005,5,8,4,NA,6/18/2018,2018,6,generalist,generalist
Tallamy Homestead,21,6/18/2018,2,"Phaecasiophora confixana (Walker, 1863)",Phaecasiophora confixana,plants,woody,1,1,18,18,0,0,,215,215,169.2059494,5,8,4,NA,6/18/2018,2018,6,specialist,specialist
Tallamy Homestead,21,6/18/2018,2,"Udea rubigalis (Guenee, 1854)",Udea rubigalis,plants,plants,34,16,16,20,0,220.9312483,,6564,6564,1467.527934,1,12,12,NA,6/18/2018,2018,6,generalist,generalist
Tallamy Homestead,21,6/18/2018,2,"Spargaloma sexpunctata Grote, 1873",Spargaloma sexpunctata,plants,herbaceous,1,1,25,29,0,0,,643,643,807.3248263,4,9,6,NA,6/18/2018,2018,6,specialist,specialist
Tallamy Homestead,21,6/18/2018,1,"Renia adspergillus (Bosc, 1800)",Renia adspergillus,plants,woody,1,1,23,30,0,0,,1160,1160,349.1323443,4,9,6,NA,6/18/2018,2018,6,specialist,specialist
Tallamy Homestead,21,6/18/2018,1,"Tetanolita floridana J.B.Smith, 1895",Tetanolita floridana,plants,woody,1,1,20,24,0,0,also detritophagous,669,669,623.6017039,5,11,7,NA,6/18/2018,2018,6,specialist,specialist
Tallamy Homestead,21,6/18/2018,2,Orthotaenia undulana (Denis & Schiffermuller1775),Orthotaenia undulana,plants,plants,30,22,14,17,0,285.162581,,9728,9728,6732.679613,5,5,1,NA,6/18/2018,2018,6,generalist,generalist
Tallamy Homestead,21,6/18/2018,1,"Episimus argutana (Clemens, 1860)",Episimus argutana,plants,plants,13,11,13,13,0,233.1551506,,540,540,1112.227333,5,9,5,NA,6/18/2018,2018,6,generalist,generalist
Tallamy Homestead,21,6/18/2018,1,"Zanclognatha cruralis (Guenée, 1854)",Zanclognatha cruralis,plants,plants,8,5,28,30,0,447.0272241,0,462,462,437.7284884,5,10,6,NA,6/18/2018,2018,6,generalist,generalist
Tallamy Homestead,21,6/18/2018,2,"Macaria bisignata Walker, 1866",Macaria bisignata,plants,woody,5,2,26,34,0,306.5921362,,1004,1004,491.391745,4,11,8,NA,6/18/2018,2018,6,generalist,generalist
Tallamy Homestead,21,6/18/2018,1,"Metarranthis homuraria (Grote & Robinson, 1868)",Metarranthis homuraria,unknown,unknown,NA,NA,26,32,0,NA,unknown host plant,143,143,157.476734,4,8,5,NA,6/18/2018,2018,6,NA,NA
Tallamy Homestead,21,6/18/2018,1,"Acrolophus plumifrontella (Clemens, 1859)",Acrolophus plumifrontella,plants,herbaceous,1,1,26,36,0,0,,1108,1108,577.3009626,6,9,4,NA,6/18/2018,2018,6,specialist,specialist
Tallamy Homestead,21,6/18/2018,1,"Datana angusii Grote & Robinson, 1866",Datana angusii,plants,woody,8,6,38,48,0,216.3442887,,234,234,381.0834443,6,8,3,NA,6/18/2018,2018,6,generalist,generalist
Tallamy Homestead,21,6/18/2018,1,"Hyperstrotia nana Hübner, 1827 ",Hyperstrotia nana,plants,woody,4,3,20,20,0,180.5042277,0,342,342,341.0653445,5,8,4,NA,6/18/2018,2018,6,generalist,generalist
Tallamy Homestead,21,6/18/2018,2,"Macrochilo litophora (Grote, 1878)",Macrochilo litophora,plants,herbaceous,3,2,22,22,0,192.7268203,also says detritophagous,494,494,363.6029117,5,9,5,NA,6/18/2018,2018,6,generalist,generalist
Tallamy Homestead,21,6/18/2018,1,"Pandemis lamprosana (Robinson, 1869) ",Pandemis lamprosana,plants,plants,18,14,19,28,0,233.6074167,,571,571,542.3073865,5,9,5,NA,6/18/2018,2018,6,generalist,generalist
Tallamy Homestead,21,6/18/2018,1,"Sciota uvinella (Ragonot, 1887)",Sciota uvinella,plants,woody,1,1,14,18,0,0,,995,995,252.1767747,5,9,5,NA,6/18/2018,2018,6,specialist,specialist
Tallamy Homestead,21,6/18/2018,2,"Bactra furfurana (Haworth, 1811)",Bactra furfurana,plants,herbaceous,3,2,10,16,0,91.17037267,,1451,1451,8394.083636,5,10,6,NA,6/18/2018,2018,6,generalist,generalist
Tallamy Homestead,21,6/18/2018,1,"Herpetogramma aeglealis (Walker, 1859)",Herpetogramma aeglealis,plants,plants,7,7,25,27,0,220.1384862,,746,746,304.0870264,5,9,5,NA,6/18/2018,2018,6,generalist,generalist
Tallamy Homestead,21,6/18/2018,1,"Pococera expandens (Walker, 1863)",Pococera expandens,plants,woody,1,1,23.24,24.9,0,0,,457,457,723.4461087,5,9,5,NA,6/18/2018,2018,6,specialist,specialist
Tallamy Homestead,22,6/18/2018,6,"Malacosoma americanum (Fabricius, 1793)",Malacosoma americanum,plants,woody,34,17,22,44,0,222.9865021,,8997,8997,2585.857822,1,7,7,"in gbif as ""Malacosoma americana""",6/18/2018,2018,6,generalist,generalist
Tallamy Homestead,22,6/18/2018,4,"Hypagyrtis unipunctata (Haworth, 1809) ",Hypagyrtis unipunctata,plants,woody,27,15,20,47,0,312.0481175,,2543,2543,1811.292687,5,10,6,NA,6/18/2018,2018,6,generalist,generalist
Tallamy Homestead,22,6/18/2018,1,"Marimatha nigrofimbria (Guenée, 1852)",Marimatha nigrofimbria,plants,herbaceous,4,2,18,22,0,168.2271712,0,4038,4038,1370.588086,5,9,5,NA,6/18/2018,2018,6,generalist,generalist
Tallamy Homestead,22,6/18/2018,7,"Hyphantria cunea (Drury, 1773)",Hyphantria cunea,plants,plants,103,51,25,39,0,284.195833,,10255,10255,7818.38645,3,10,8,NA,6/18/2018,2018,6,generalist,generalist
Tallamy Homestead,22,6/18/2018,1,"Nadata gibbosa (J.E.Smith, 1797) ",Nadata gibbosa,plants,woody,14,7,38,59,0,213.1849728,,6069,6069,3064.012419,3,10,8,NA,6/18/2018,2018,6,generalist,generalist
Tallamy Homestead,22,6/18/2018,1,"Eudryas grata (Fabricius, 1793)",Eudryas grata,plants,plants,5,3,35,46,0,202.5765318,,3313,3313,654.1925511,5,9,5,NA,6/18/2018,2018,6,generalist,generalist
Tallamy Homestead,22,6/18/2018,1,"Argyrotaenia velutinana (Walker, 1863)",Argyrotaenia velutinana,plants,plants,38,24,11,18,0,328.4830992,,2371,2371,991.9245021,1,10,10,NA,6/18/2018,2018,6,generalist,generalist
Tallamy Homestead,22,6/18/2018,1,"Protodeltote muscosula (Guenée, 1852)",Protodeltote muscosula,plants,herbaceous,1,2,18,25,0,NA,also Poaceae,3054,3054,533.6527338,5,10,6,NA,6/18/2018,2018,6,generalist,generalist
Tallamy Homestead,22,6/18/2018,1,"Pseudeustrotia carneola (Guenée, 1852) ",Pseudeustrotia carneola,plants,plants,6,4,20,24,0,217.0071168,0,3781,3781,828.2417292,5,10,6,NA,6/18/2018,2018,6,generalist,generalist
Tallamy Homestead,22,6/18/2018,1,"Adoneta spinuloides (Herrich-Schäffer, 1854) ",Adoneta spinuloides,plants,woody,15,11,16,24,0,225.7573768,0,636,636,387.1759971,6,7,2,NA,6/18/2018,2018,6,generalist,generalist
Tallamy Homestead,22,6/18/2018,5,"Phaecasiophora confixana (Walker, 1863)",Phaecasiophora confixana,plants,woody,1,1,18,18,0,0,,215,215,169.2059494,5,8,4,NA,6/18/2018,2018,6,specialist,specialist
Tallamy Homestead,22,6/18/2018,2,"Zanclognatha obscuripennis (Grote, 1872)",Zanclognatha obscuripennis,other,detritivore,NA,NA,22,32,0,NA,detritivore,146,146,244.6421555,5,9,5,NA,6/18/2018,2018,6,NA,NA
Tallamy Homestead,22,6/18/2018,1,"Dichomeris inversella (Zeller, 1873)",Dichomeris inversella,plants,woody,1,1,18,18,0,0,,501,501,307.9421583,6,8,3,NA,6/18/2018,2018,6,specialist,specialist
Tallamy Homestead,22,6/18/2018,1,"Herpetogramma pertextalis (Lederer, 1863) ",Herpetogramma pertextalis,plants,plants,20,16,22,28,0,230.4488865,,1023,1023,990.7766844,5,10,6,NA,6/18/2018,2018,6,generalist,generalist
Tallamy Homestead,22,6/18/2018,1,"Balsa tristrigella (Walker, 1866)",Balsa tristrigella,plants,woody,3,2,20,24,0,439.8102887,,1170,1170,355.7510419,5,7,3,NA,6/18/2018,2018,6,generalist,generalist
Tallamy Homestead,22,6/18/2018,5,"Sonia canadana McDunnough, 1925",Sonia canadana,plants,plants,3,2,14,15,0,167.3789593,,238,238,426.9785605,6,8,3,NA,6/18/2018,2018,6,generalist,generalist
Tallamy Homestead,22,6/18/2018,1,"Platynota idaeusalis (Walker, 1859)",Platynota idaeusalis,plants,plants,21,17,12,25,0,274.7741383,,1915,1915,1179.554892,5,10,6,NA,6/18/2018,2018,6,generalist,generalist
Tallamy Homestead,22,6/18/2018,1,"Macaria multilineata Packard, 1873",Macaria multilineata,plants,woody,2,1,25,30,0,55.587267,,606,606,428.5567132,5,12,8,NA,6/18/2018,2018,6,generalist,specialist
Tallamy Homestead,22,6/18/2018,2,"Scopula limboundata (Haworth, 1809) ",Scopula limboundata,plants,plants,19,12,20,31,0,224.4501324,,6874,6874,989.2983708,5,12,8,NA,6/18/2018,2018,6,generalist,generalist
Tallamy Homestead,22,6/18/2018,1,"Athetis tarda (Guenee, 1852)",Athetis tarda,plants,woody,1,1,23,35,0,0,,1077,1077,1772.495615,4,10,7,NA,6/18/2018,2018,6,specialist,specialist
Tallamy Homestead,22,6/18/2018,1,Phalaenostola eumelusalis (Walker [1859]),Phalaenostola eumelusalis,other,detritivore,NA,NA,25,28,0,NA,detritophagous - not specified,518,518,451.3722816,5,8,4,NA,6/18/2018,2018,6,NA,NA
Tallamy Homestead,22,6/18/2018,1,"Evergestis pallidata (Hufnagel, 1767) ",Evergestis pallidata,plants,herbaceous,7,1,13,15,0,49.62991029,,8380,8380,8693.493905,5,10,6,NA,6/18/2018,2018,6,generalist,specialist
Tallamy Homestead,23,6/18/2018,1,"Malacosoma americanum (Fabricius, 1793)",Malacosoma americanum,plants,woody,34,17,22,44,0,222.9865021,,8997,8997,2585.857822,1,7,7,"in gbif as ""Malacosoma americana""",6/18/2018,2018,6,generalist,generalist
